,Country Name,Country Code,YR2011,YR2012,YR2013,YR2014,YR2015,YR2016,YR2017,YR2018,YR2019,YR2020
258,"Hong Kong SAR, China",HKG,2.79999995231628,2.75999999046326,2.97000002861023,3.00999999046326,3.1800000667572004,3.07999992370605,2.85999989509583,2.42000007629395,2.30999994277954,4.75
261,Hungary,HUN,10.979999542236301,10.6099996566772,10.1400003433228,7.90999984741211,7.03999996185303,5.1100001335144,4.57000017166138,3.99000000953674,3.5,4.480000019073491
264,Iceland,ISL,6.21000003814697,5.65999984741211,5.07999992370605,4.78999996185303,4.05000019073486,3.04999995231628,2.72000002861023,2.5399999618530296,3.10999989509583,5.28999996185303
267,India,IND,3.6900000572204603,3.6900000572204603,3.6900000572204603,3.6900000572204603,3.6900000572204603,3.6900000572204603,3.6900000572204603,5.300000190734861,4.94000005722046,4.42000007629395
270,Indonesia,IDN,5.57000017166138,4.78000020980835,4.269999980926509,3.8800001144409197,4.42999982833862,3.8699998855590803,3.4800000190734903,4.17999982833862,3.3499999046325697,3.7699999809265097
273,"Iran, Islamic Rep.",IRN,21.0599994659424,19.7900009155273,19.8700008392334,19.7600002288818,19.5,20.7800006866455,19.9200000762939,18.9599990844727,17.5499992370605,15.6700000762939
276,Iraq,IRQ,12.4200000762939,12.4200000762939,12.4200000762939,21.9200000762939,12.4200000762939,22.219999313354503,30.9599990844727,12.4200000762939,12.4200000762939,12.4200000762939
279,Ireland,IRL,12.5,12.75,12.4200000762939,10.869999885559098,8.90999984741211,7.599999904632571,6.28999996185303,5.69000005722046,4.69000005722046,5.650000095367429
282,Isle of Man,IMN,2.75999999046326,1.25999999046326,1.71000003814697,1.25999999046326,1.25999999046326,2.25999999046326,1.25999999046326,1.25999999046326,1.25999999046326,1.25999999046326
285,Israel,ISR,6.949999809265139,6.98000001907349,6.2399997711181605,5.92000007629395,5.389999866485599,4.94000005722046,4.32000017166138,3.95000004768372,3.9300000667572004,4.11999988555908
288,Italy,ITA,9.53999996185303,11.8299999237061,13.0699996948242,13.8000001907349,12.6899995803833,12.770000457763699,12.390000343322802,11.770000457763699,11.1000003814697,10.1899995803833
291,Jamaica,JAM,10.25,11.210000038147,12.5699996948242,11.6499996185303,17.8600006103516,11.369999885559098,9.71000003814697,6.949999809265139,6.360000133514401,7.42999982833862
294,Japan,JPN,4.150000095367431,4.05000019073486,3.6800000667572004,3.3699998855590803,3.08999991416931,2.83999991416931,2.6500000953674303,2.2000000476837203,2.2000000476837203,2.5
297,Jordan,JOR,21.2000007629395,19.8999996185303,22.2000007629395,20.7000007629395,22.5499992370605,24.1299991607666,27.2000007629395,24.1299991607666,24.1200008392334,25.440000534057603
300,Kazakhstan,KAZ,6.21000003814697,6.46999979019165,5.869999885559079,5.369999885559079,5.369999885559079,5.369999885559079,5.42999982833862,5.369999885559079,5.369999885559079,5.369999885559079
303,Kenya,KEN,2.9400000572204603,2.9400000572204603,2.9400000572204603,2.9400000572204603,2.9400000572204603,2.9400000572204603,2.9400000572204603,2.9400000572204603,5.26000022888184,2.9400000572204603
306,Kiribati,KIR,5.639999866485599,5.639999866485599,5.639999866485599,5.639999866485599,5.639999866485599,5.639999866485599,5.639999866485599,5.639999866485599,8.67000007629395,5.639999866485599
312,"Korea, Rep.",KOR,2.64000010490417,2.55999994277954,2.4600000381469704,2.9600000381469704,3.4800000190734903,3.5399999618530296,3.4800000190734903,3.6900000572204603,3.57999992370605,3.99000000953674
315,Kosovo,XKX,31.7099990844727,39.959999084472706,38.5099983215332,41.569999694824205,36.5,31.7099990844727,36.4000015258789,35.1500015258789,35.4199981689453,32.6300010681152
318,Kuwait,KWT,4.40000009536743,4.40000009536743,4.40000009536743,4.90000009536743,4.40000009536743,5.82999992370605,4.40000009536743,4.40000009536743,4.40000009536743,4.40000009536743
321,Kyrgyz Republic,KGZ,9.85000038146973,9.47000026702881,9.65999984741211,9.48999977111816,9.02000045776367,8.73999977111816,8.90999984741211,5.0,6.099999904632571,6.78000020980835
324,Lao PDR,LAO,7.82000017166138,7.82000017166138,7.82000017166138,7.82000017166138,7.82000017166138,7.82000017166138,7.82000017166138,7.82000017166138,7.82000017166138,7.82000017166138
