,Country Name,Country Code,YR2011,YR2012,YR2013,YR2014,YR2015,YR2016,YR2017,YR2018,YR2019,YR2020
500,Saudi Arabia,SAU,5.76999998092651,5.51999998092651,5.57000017166138,5.71999979019165,5.59000015258789,5.650000095367429,5.889999866485599,6.03000020980835,5.639999866485599,7.65999984741211
503,Senegal,SEN,10.3599996566772,2.85999989509583,2.85999989509583,2.85999989509583,6.7600002288818395,4.46000003814697,4.07999992370605,3.5699999332427996,2.85999989509583,2.85999989509583
506,Serbia,SRB,22.969999313354503,24.0,22.149999618530302,19.2199993133545,17.659999847412102,15.2600002288818,13.479999542236301,12.729999542236301,10.3900003433228,9.01000022888184
509,Seychelles,SYC,4.1100001335144,2.97000002861023,2.97000002861023,3.83999991416931,4.150000095367431,3.9600000381469704,3.7100000381469704,3.52999997138977,2.97000002861023,4.30999994277954
512,Sierra Leone,SLE,3.1900000572204603,3.1900000572204603,3.1900000572204603,4.67999982833862,3.1900000572204603,3.1900000572204603,3.1900000572204603,3.1900000572204603,3.1900000572204603,3.1900000572204603
515,Singapore,SGP,3.89000010490417,3.72000002861023,3.85999989509583,3.74000000953674,3.7899999618530296,4.07999992370605,4.19999980926514,3.0999999046325697,3.0999999046325697,4.099999904632569
521,Slovak Republic,SVK,13.619999885559098,13.960000038147,14.220000267028801,13.1800003051758,11.479999542236301,9.670000076293949,8.13000011444092,6.53999996185303,5.75,6.69000005722046
524,Slovenia,SVN,8.17000007629395,8.84000015258789,10.1000003814697,9.670000076293949,8.96000003814697,8.0,6.55999994277954,5.1100001335144,4.449999809265139,4.96999979019165
527,Solomon Islands,SLB,0.6899999976158139,0.6899999976158139,0.6899999976158139,0.6899999976158139,0.6899999976158139,0.6899999976158139,0.6899999976158139,0.6899999976158139,0.6899999976158139,0.6899999976158139
530,Somalia,SOM,21.3600006103516,21.3600006103516,21.3600006103516,21.3600006103516,21.3600006103516,21.3600006103516,21.3600006103516,21.3600006103516,21.3600006103516,21.3600006103516
533,South Africa,ZAF,24.6399993896484,24.7299995422363,24.559999465942397,24.8899993896484,25.149999618530302,26.5400009155273,27.0400009155273,26.9099998474121,28.469999313354503,29.219999313354503
539,Spain,ESP,21.3899993896484,24.7900009155273,26.0900001525879,24.440000534057603,22.059999465942397,19.6299991607666,17.2199993133545,15.25,14.1000003814697,15.529999732971199
542,Sri Lanka,LKA,4.11999988555908,3.8800001144409197,4.23999977111816,4.19000005722046,4.519999980926509,4.23999977111816,4.05000019073486,4.32000017166138,4.67000007629395,5.199999809265139
548,St. Lucia,LCA,18.8600006103516,19.0599994659424,22.2099990844727,15.3199996948242,15.3199996948242,15.3199996948242,18.8600006103516,19.0799999237061,15.3199996948242,15.3199996948242
557,Sudan,SDN,17.4400005340576,17.4400005340576,17.4400005340576,17.4400005340576,17.4400005340576,17.4400005340576,17.4400005340576,17.4400005340576,17.4400005340576,17.4400005340576
560,Suriname,SUR,7.53999996185303,8.10000038146973,6.599999904632571,6.94000005722046,7.21999979019165,7.92000007629395,6.599999904632571,6.599999904632571,6.599999904632571,6.599999904632571
563,Sweden,SWE,7.800000190734861,7.98000001907349,8.050000190734862,7.949999809265139,7.42999982833862,6.9899997711181605,6.71999979019165,6.360000133514401,6.82999992370605,8.28999996185303
566,Switzerland,CHE,4.40000009536743,4.480000019073491,4.75,4.82999992370605,4.800000190734861,4.92000007629395,4.800000190734861,4.71000003814697,4.3899998664856,4.82000017166138
572,Tajikistan,TJK,6.900000095367429,6.900000095367429,6.900000095367429,6.900000095367429,6.900000095367429,6.900000095367429,6.900000095367429,6.900000095367429,6.900000095367429,6.900000095367429
575,Tanzania,TZA,3.47000002861023,0.28999999165535,2.9300000667572004,2.11999988555908,0.28999999165535,0.28999999165535,0.28999999165535,0.28999999165535,0.28999999165535,0.28999999165535
578,Thailand,THA,0.6600000262260439,0.5799999833106989,0.25,0.5799999833106989,0.6000000238418579,0.6899999976158139,0.8299999833106991,0.769999980926514,0.720000028610229,1.1000000238418601
581,Timor-Leste,TLS,4.65999984741211,4.65999984741211,10.9899997711182,4.65999984741211,4.65999984741211,4.65999984741211,4.65999984741211,4.65999984741211,4.65999984741211,4.65999984741211
584,Togo,TGO,1.9800000190734899,1.9800000190734899,1.9800000190734899,1.9800000190734899,2.2000000476837203,1.9800000190734899,3.74000000953674,1.9800000190734899,1.9800000190734899,1.9800000190734899
587,Tonga,TON,3.0699999332427996,3.0699999332427996,3.0699999332427996,3.0699999332427996,3.0699999332427996,3.0699999332427996,3.0699999332427996,3.0699999332427996,3.0699999332427996,3.0699999332427996
590,Trinidad and Tobago,TTO,3.4300000667572004,3.72000002861023,2.6800000667572,2.4800000190734903,2.4300000667572,3.2100000381469704,2.4300000667572,2.4300000667572,2.4300000667572,2.4300000667572
593,Tunisia,TUN,18.3299999237061,17.6299991607666,15.9300003051758,15.130000114440902,15.1599998474121,15.5600004196167,15.3299999237061,15.460000038147,15.130000114440902,15.130000114440902
596,Turkey,TUR,8.80000019073486,8.14999961853027,8.72999954223633,9.88000011444092,10.239999771118198,10.8400001525879,10.8199996948242,10.890000343322802,13.6700000762939,13.109999656677198
605,Tuvalu,TUV,8.48999977111816,8.48999977111816,8.48999977111816,8.48999977111816,8.48999977111816,8.48999977111816,8.48999977111816,8.48999977111816,8.48999977111816,8.48999977111816
608,Uganda,UGA,1.9099999666213998,3.54999995231628,1.9099999666213998,1.9099999666213998,1.9099999666213998,1.9099999666213998,10.0900001525879,1.9099999666213998,1.9099999666213998,1.9099999666213998
611,Ukraine,UKR,7.849999904632571,7.53000020980835,7.17000007629395,9.27000045776367,9.14000034332275,9.35000038146973,9.5,8.80000019073486,8.189999580383299,9.47999954223633
614,United Arab Emirates,ARE,1.63999998569489,1.63999998569489,1.63999998569489,1.63999998569489,1.63999998569489,1.63999998569489,2.4600000381469704,2.24000000953674,2.32999992370605,4.28999996185303
617,United Kingdom,GBR,8.03999996185303,7.880000114440921,7.51999998092651,6.110000133514401,5.300000190734861,4.80999994277954,4.32999992370605,4.0,3.74000000953674,3.74000000953674
620,United States,USA,8.94999980926514,8.06999969482422,7.369999885559079,6.17000007629395,5.28000020980835,4.86999988555908,4.3600001335144,3.9000000953674303,3.67000007629395,8.050000190734862
623,Uruguay,URY,6.30999994277954,6.449999809265139,6.44000005722046,6.550000190734861,7.4899997711181605,7.84000015258789,7.889999866485599,8.340000152587889,8.88000011444092,10.479999542236301
626,Uzbekistan,UZB,4.96000003814697,4.86999988555908,4.8600001335144,5.09000015258789,5.15000009536743,5.15999984741211,5.82999992370605,9.35000038146973,8.97999954223633,5.28999996185303
629,Vanuatu,VUT,7.94000005722046,7.94000005722046,7.94000005722046,7.94000005722046,7.94000005722046,7.94000005722046,7.94000005722046,7.94000005722046,7.94000005722046,7.94000005722046
632,"Venezuela, RB",VEN,6.900000095367429,6.599999904632571,5.050000190734861,5.050000190734861,5.050000190734861,5.32000017166138,5.050000190734861,5.050000190734861,5.050000190734861,7.53000020980835
635,Vietnam,VNM,1.0,1.02999997138977,1.32000005245209,1.25999999046326,1.85000002384186,1.85000002384186,1.87000000476837,1.1599999666214,2.03999996185303,2.39000010490417
641,West Bank and Gaza,PSE,17.6000003814697,19.2000007629395,19.8899993896484,20.5300006866455,23.0,23.940000534057603,25.6800003051758,26.260000228881804,25.3400001525879,25.8899993896484
644,"Yemen, Rep.",YEM,13.470000267028801,13.470000267028801,13.470000267028801,13.470000267028801,13.470000267028801,13.470000267028801,13.470000267028801,13.470000267028801,13.470000267028801,13.470000267028801
647,Zambia,ZMB,7.849999904632571,7.849999904632571,7.849999904632571,7.849999904632571,7.849999904632571,7.849999904632571,12.1700000762939,12.0100002288818,12.520000457763699,7.849999904632571
650,Zimbabwe,ZWE,5.369999885559079,4.769999980926509,4.769999980926509,4.769999980926509,4.769999980926509,4.769999980926509,4.769999980926509,4.769999980926509,16.8600006103516,4.769999980926509
