,Country Name,Country Code,YR2011,YR2012,YR2013,YR2014,YR2015,YR2016,YR2017,YR2018,YR2019,YR2020
358,Malawi,MWI,1.71000003814697,0.9900000095367428,4.94000005722046,0.9900000095367428,0.9900000095367428,0.9900000095367428,3.8499999046325697,0.9900000095367428,0.9900000095367428,0.9900000095367428
361,Malaysia,MYS,2.91000008583069,2.67000007629395,2.67000007629395,2.67000007629395,2.92000007629395,3.1300001144409197,2.67000007629395,3.08999991416931,3.17000007629395,4.449999809265139
364,Maldives,MDV,3.1900000572204603,3.1900000572204603,3.1900000572204603,3.1900000572204603,3.1900000572204603,6.42999982833862,3.1900000572204603,3.1900000572204603,5.639999866485599,3.1900000572204603
367,Mali,MLI,1.41999995708466,1.41999995708466,4.550000190734861,6.44000005722046,6.860000133514401,1.41999995708466,6.650000095367429,1.66999995708466,1.41999995708466,1.41999995708466
370,Malta,MLT,5.96999979019165,5.59000015258789,6.09000015258789,6.119999885559079,5.369999885559079,4.36999988555908,3.82999992370605,3.7699999809265097,3.3499999046325697,4.19000005722046
373,Marshall Islands,MHL,4.86999988555908,4.86999988555908,4.86999988555908,4.86999988555908,4.86999988555908,4.86999988555908,4.86999988555908,4.86999988555908,7.400000095367429,4.86999988555908
376,Mauritania,MRT,8.46000003814697,8.46000003814697,8.46000003814697,8.46000003814697,8.46000003814697,8.46000003814697,9.65999984741211,8.46000003814697,8.46000003814697,8.46000003814697
379,Mauritius,MUS,4.90999984741211,4.92999982833862,4.92999982833862,5.3600001335144,5.28000020980835,4.519999980926509,4.6399998664856,4.40999984741211,4.099999904632569,7.55999994277954
382,Mexico,MEX,5.19000005722046,4.8899998664856,4.8899998664856,4.78999996185303,4.230000019073491,3.82999992370605,3.3099999427795397,3.1900000572204603,3.45000004768372,4.67000007629395
385,"Micronesia, Fed. Sts.",FSM,5.369999885559079,5.369999885559079,5.369999885559079,5.369999885559079,5.369999885559079,5.369999885559079,5.369999885559079,5.369999885559079,5.369999885559079,5.369999885559079
